YearMonth,LangName,CommitCnts
2011-11,Perl 6,316728
2006-10,CMake,487866
2006-10,VBA,6408
2018-3,Vim Script,83256
2011-9,Forth,88601
2013-12,Mathematica,65241
2016-9,ANTLR,137493
2018-4,QML,51818
2008-4,SRecode Template,32456
2014-9,Modula-2,15971
2018-6,Roff,482651
2000-7,Smalltalk,30407
2005-10,NewLisp,45143
2006-5,Modula-2,42332
2000-11,Forth,69367
2014-1,Cap'n Proto,18982
2002-1,NewLisp,27256
2002-7,Ruby,163262
2017-8,NewLisp,11052
2004-8,Scheme,135184
2013-11,NewLisp,37016
2015-3,Haml,9621
2019-4,BlitzBasic,3870
2007-1,VBA,5452
2002-4,Forth,63868
2008-6,Slash,56637
2008-10,Ada,134608
2007-9,Smalltalk,118827
2002-9,SystemVerilog,32487
2000-6,Modula-2,30829
2001-7,Modula-2,15711
2007-2,NSIS,170642
2003-10,PowerShell,14402
2007-7,NewLisp,39946
2006-9,Matlab,110428
2001-11,Slash,59533
2007-6,Modula-2,39469
2018-11,BlitzBasic,4813
2008-9,Modula-2,23721
2001-4,Smalltalk,20113
2016-9,Cuda,76903
2005-12,Ada,124197
2005-12,SystemVerilog,40614
2011-3,Kotlin,113908
2003-12,NSIS,63144
2011-2,OpenEdge ABL,73903
2004-7,Mathematica,35386
2020-12,DTrace,27707
2020-12,Vim Script,56525
2014-6,Cucumber,463288
2009-3,CoffeeScript,189794
2019-12,HCL,51039
2006-4,Gettext Catalog,3771
2005-8,Ragel in Ruby Host,3122
2009-9,PowerShell,98903
2019-5,Module Management System,16623
2008-6,CoffeeScript,103571
2010-9,Vim Script,25133
2012-3,Nginx,57500
2012-2,sed,51322
2009-8,PowerShell,82933
2018-12,sed,189684
2011-1,sed,41093
2017-5,AutoIt,4844
2009-4,Dart,18241
2011-1,Dart,53193
2015-10,Genshi,4199
2006-1,VBA,5277
2017-5,Dart,28379
2012-3,Handlebars,76635
2012-4,ANTLR,47946
2015-8,Crystal,5662
2011-8,Dart,46978
2012-9,FreeMarker,64798
2012-12,nesC,114571
2017-2,Less,93821
2018-9,Standard ML,19337
2017-8,Processing,19511
2011-12,Nginx,24711
2020-7,Limbo,976
2016-2,Limbo,7198
2011-7,XML,410534
2020-4,Fortran,63736
2018-3,Pawn,56645
2017-10,BitBake,5616
2010-8,ColdFusion,19843
2016-10,SaltStack,442866
2012-11,Modula-3,234
2014-8,Cython,31794
2017-6,Modula-3,326
2007-9,MATLAB,27067
2010-2,Rich Text Format,13361
2002-8,MATLAB,12228
2003-8,SourcePawn,90583
2017-7,GLSL,229768
2000-10,Objective-C++,77992
2016-4,Gnuplot,70576
2017-2,Mercury,4182
2009-6,Dockerfile,82328
2010-6,FORTRAN,157501
2016-5,BitBake,8831
2013-5,Verilog,27477
2011-1,Cucumber,196267
2011-3,Vim script,178110
2015-5,LilyPond,8829
2019-6,Perl 6,24352
2017-5,Perl6,41644
2001-9,AppleScript,16431
2017-7,Procfile,40230
2015-12,LiveScript,12142
2007-10,Swift,7577
2005-4,FORTRAN,153664
2004-7,MATLAB,10383
2020-11,Procfile,25861
2018-7,Perl 6,58518
2011-7,Handlebars,67649
2020-10,Vim Snippet,52679
2010-6,ColdFusion,12287
2012-5,XC,34133
2006-11,GDScript,19286
2019-12,D,39881
2014-7,LLVM,240597
2011-7,D,220110
2014-11,GDScript,24390
2010-5,Diff,32858
2005-7,Pure Data,68105
2000-10,Eiffel,16789
2014-2,D,202075
2019-5,Svelte,1335
2014-9,Nemerle,8396
2000-12,SuperCollider,24739
2000-2,GAP,60908
2014-2,LLVM,233074
2002-5,Bison,46149
2013-9,Arc,58102
2013-10,EmberScript,82496
2006-4,DTrace,186362
2008-3,DTrace,154107
2005-1,Meson,5605
2008-10,Processing,7215
2001-7,Bison,39092
2010-11,GDScript,22261
2006-5,Nemerle,25026
2011-9,Arc,39797
2009-7,GDScript,28199
2010-4,Arc,49103
2012-11,CLIPS,138480
2008-10,E,35122
2011-10,DTrace,153595
2018-12,XQuery,9289
2009-2,Processing,9995
2016-5,Nu,302
2006-5,Arc,7057
2007-3,Processing,2326
2016-6,Nu,440
2008-6,Arduino,3479
2016-4,Stata,11877
2014-2,SAS,131564
2019-10,V,2397
2019-3,SQF,771
2016-1,Nu,406
2018-12,Dhall,560
2010-12,Meson,14392
2017-7,Nu,326
2017-9,LabVIEW,295
2012-1,Diff,31111
2013-5,IDL,66727
2016-8,Ballerina,1698
2017-8,Blade,13575
2013-7,FLUX,111797
2018-3,Twig,25471
2015-11,Pony,2361
2013-12,VBScript,14929
2009-6,WebAssembly,1004
2017-9,AppleScript,22599
2011-11,WebAssembly,1162
2013-3,Verilog,40876
2012-7,Jasmin,4196
2015-10,Apex,12560
2019-3,Nix,35000
2011-7,Brainfuck,642679
2001-11,DIGITAL Command Language,72439
2010-11,Vala,28742
2000-7,SAS,57073
2001-8,OCaml,65915
2010-7,Vala,17889
2006-3,CLIPS,55018
2003-7,Vala,1712
2002-11,CLIPS,58375
2007-10,Vala,5608
2019-1,Cucumber,5796
2011-2,Jupyter Notebook,48885
2002-3,XS,34665
2001-12,BlitzBasic,4649
2013-10,CartoCSS,6106
2003-4,XS,36073
2010-5,ANTLR,26309
2012-5,Jupyter Notebook,63542
2004-12,Nix,4762
2003-1,ASP,14811
2002-11,Oxygene,1272
2007-4,COBOL,5192
2008-8,Verilog,16757
2019-8,Isabelle,845
2011-5,M,80688
2016-6,Hy,5940
2003-10,XS,42542
2015-12,DM,267668
2014-3,Ragel,14530
2015-3,DM,208041
2014-4,AGS Script,16045
2014-9,DM,182275
2013-3,RenderScript,42732
2015-8,Mask,12212
2011-2,Procfile,8924
2012-6,AutoIt,6867
2010-11,RenderScript,13415
2020-6,PLSQL,52507
2010-4,AGS Script,13580
2016-5,Pug,14547
2007-5,Procfile,2841
2008-1,AGS Script,5156
2008-7,Elm,31797
2008-5,Eagle,15639
2008-11,AGS Script,5406
2016-5,JSONiq,8257
2002-3,GLSL,19144
2016-12,AutoHotkey,8780
2020-3,Genero,1
2008-4,AGS Script,7846
2012-10,Less,50792
2017-9,SourcePawn,241689
2011-2,ColdFusion,43871
2018-10,Pug,14477
2018-5,Rascal,5840
2012-1,ATS,4570
2010-8,Twig,15486
2005-4,Mustache,68714
2013-9,Mustache,67101
2007-5,LLVM,20959
2019-8,POV-Ray SDL,6806
2018-5,POV-Ray SDL,13094
2010-1,QML,56549
2007-8,QML,24883
2013-10,Mustache,74954
2011-3,eC,7268
2010-12,Starlark,5245
2017-3,Arc,12436
2017-11,HolyC,37
2017-2,Starlark,95593
2011-3,Mask,16690
2011-12,Lean,12368
2014-3,ASP.NET,7078
2018-1,MoonScript,1234
2013-7,PicoLisp,13007
2005-1,PicoLisp,17817
2004-12,Rust,26448
2007-4,Mercury,5030
2012-3,BitBake,23024
2003-2,Cuda,12176
2006-2,PicoLisp,10610
2013-7,XProc,7431
2019-10,Stan,434
2013-11,JSONiq,6964
2013-8,Visual Basic .NET,2543
2015-7,Nim,4943
2019-1,Stata,1679
2018-10,DM,42300
2017-3,Zeek,265
2009-1,AMPL,33132
2002-2,ColdFusion,514
2016-9,EQ,139
2020-7,Max,3499
2020-5,Julia,11558
2015-7,Smali,1020
2016-12,Eagle,5110
2002-4,Racket,13564
2014-11,Slim,3453
2014-9,Sass,9641
2010-6,Redcode,14486
2013-12,PAWN,36690
2012-12,LFE,24
2006-2,PLpgSQL,275488
2005-12,Jupyter Notebook,22553
2006-3,Redcode,16576
2011-9,AspectJ,148799
2002-5,GCC Machine Description,11977
2020-10,Clarion,606
2001-6,QMake,22818
2000-10,Standard ML,31403
2010-8,Vue,15025
2015-2,Clean,2129
2017-5,Clarion,1587
2012-8,Sass,8399
2019-12,Protocol Buffer,33130
2018-9,Protocol Buffer,48594
2013-3,Coq,8447
2003-6,TypeScript,13017
2011-8,Diff,27909
2014-12,RAML,9172
2003-1,Vim Script,4763
2006-2,SmPL,6988
2018-8,Modelica,505
2015-8,Lasso,7359
2012-8,RPC,13056
2019-2,GDScript,12424
2019-1,RPC,8161
2010-3,Graphviz (DOT),86201
2017-11,XS,28549
2006-12,Puppet,13773
2019-7,RPC,7973
2008-7,Augeas,7906
2013-6,G-code,2398
2016-4,Gettext Catalog,14
2011-7,Ioke,344
2018-3,UnrealScript,258649
2014-6,Futhark,145
2020-10,Futhark,119
2020-3,Zig,968
2019-11,mIRC Script,3588
2016-3,V,2397
2018-4,PureBasic,69024
2017-9,LilyPond,2370
2005-7,CoffeeScript,115841
2009-11,Ragel,6379
2006-3,Vue,15733
2016-4,WebAssembly,5479
2006-10,Web Ontology Language,6274
2008-9,Web Ontology Language,3711
2019-3,Matlab,7486
2006-6,POV-Ray SDL,58615
2014-8,YASnippet,2763
2018-10,Metal,12867
2005-5,POV-Ray SDL,50000
2006-10,TSQL,16520
2014-6,Wollok,45
2000-12,Gnuplot,15261
2020-9,PEG.js,1613
2008-8,IGOR Pro,1631
2020-12,PEG.js,1374
2011-4,Logtalk,618
2006-10,Dylan,942
2007-5,Xtend,2745
2012-2,Fancy,6463
2017-4,Slim,3048
2008-8,Tea,180
2011-8,Logtalk,673
2007-6,Bro,200
2007-6,Logtalk,322
2007-6,Moocode,140
2012-9,Fantom,2501
2008-5,Dart,2656
2011-3,Hy,181
2009-4,Lasso,23357
2007-3,Moocode,224
2007-4,Ecl,241
2009-6,Nimrod,233
2009-9,Nimrod,525
2011-10,Nimrod,1474
2011-11,Hy,118
2008-4,Hy,192
2010-4,Bro,344
2010-9,J,84636
2002-2,SQLPL,25029
2004-5,SQLPL,91433
2005-7,Diff,13361
2005-9,XProc,2602
2014-7,Golo,134
2001-7,mupad,36
2011-10,Haml,6370
2019-9,Racket,1835
2018-4,BASIC,2395
2011-8,Jinja,9592
2013-1,Delphi,7620
2003-8,Hack,67603
2019-5,Boogie,110
2018-3,Boogie,90
2004-8,SCSS,65366
2003-3,Hack,18659
2018-3,Fancy,1022
2014-9,HiveQL,26048
2004-2,Hack,71196
2008-12,HiveQL,547
2007-9,Liquid,1947
2013-1,q,29398
2018-6,Idris,543
2009-5,BitBake,9125
2003-2,Protocol Buffer,16185
2005-2,UnrealScript,4401
2000-5,Protocol Buffer,2551
2014-1,Modelica,3868
2014-9,TLA,15339
2019-12,Pep8,4463
2001-3,Delphi,8936
2007-12,Delphi,8501
2012-12,Nim,1764
2013-8,Blade,3225
2006-9,Lasso,18891
2011-1,Classic ASP,128
2000-1,LiveScript,782
2002-9,LiveScript,705
2013-2,Pike,1049
2014-4,xBase,5017
2002-11,Nim,3
2019-11,SuperCollider,12760
2018-12,PAWN,1761
2002-10,VBScript,5450
2002-2,VBScript,2121
2013-11,Stan,363
2016-8,Promela,5038
2006-9,Limbo,5046
2014-2,Limbo,5915
2009-5,Limbo,6573
2016-2,Stan,1572
2020-5,Eagle,834
2009-4,nesC,49344
2019-2,Euphoria,1589
2019-12,Euphoria,2236
2011-1,Pawn,15744
2016-10,Asymptote,175
2018-11,Fluent,5946
2016-11,Fluent,8244
2014-11,Fluent,9421
2017-12,Lasso,681
2007-3,Turing,16512
2018-2,ColdFusion,2117
2004-2,Apex,27
2005-2,Apex,2
2000-4,Apex,15
2008-9,Coq,4522
2006-6,Web Ontology Language,6493
2008-6,Click,5580
2018-9,WebIDL,8929
2012-5,HCL,6766
2014-2,Click,935
2018-8,E,3796
2017-1,Gosu,453
2003-5,VHDL,1558
2004-2,Eagle,297
2004-3,Eagle,317
2018-11,RenderScript,5648
2015-7,Turing,5110
2012-5,JFlex,6689
2010-10,Rich Text Format,18232
2007-11,KRL,937
2016-10,KRL,300
2020-8,Qt Script,592
2017-2,Uno,37
2002-8,CoffeeScript,6564
2005-1,Zephir,76
2019-2,XProc,458
2017-1,CLIPS,11633
2019-12,JSONiq,3386
2019-11,JSONiq,5778
2006-1,JSONiq,452
2008-11,JSONiq,1496
2000-5,Crystal,386
2019-2,Eagle,808
2000-1,Crystal,378
2018-1,KiCad,446
2018-12,KiCad,593
2002-10,JSONiq,372
2015-8,Kit,63
2019-6,LFE,117
2006-7,NASL,7403
2012-12,Chapel,4324
2003-7,Game Maker Language,5486
2017-8,Lean,1867
2002-11,Rich Text Format,3862
2006-3,Haml,728
2007-5,Haml,396
2016-1,Singularity,582
2016-4,Singularity,931
2015-9,AL,417
2007-2,API Blueprint,306
2009-11,Component Pascal,11374
2017-8,P4,2080
2020-2,CartoCSS,58
2019-8,CartoCSS,102
2017-9,Frege,132
2019-12,CartoCSS,66
2012-2,Squirrel,3957
2010-9,Csound Score,761
2005-6,Squirrel,4543
2009-7,Csound Score,496
2020-5,kvlang,840
2018-10,kvlang,931
2002-4,Kotlin,85
2002-8,Kotlin,651
2014-9,Nit,3728
2000-6,SWIG,2064
2003-6,REXX,5774
2002-7,SWIG,4324
2013-8,Nit,3035
2015-10,Objective-J,4032
2002-3,SWIG,7234
2016-2,Charity,22
2019-2,Solidity,6774
2002-3,Vala,1234
2003-2,F#,392
2017-11,Click,533
2017-4,Faust,2673
2002-10,Isabelle,690
2018-12,AIDL,11147
2018-8,Reason,4200
2020-8,AIDL,11190
2003-5,Raku,22724
2014-9,AIDL,5662
2001-5,Turing,13842
2016-10,Pike,525
2004-6,AngelScript,4926
2017-9,Jasmin,3057
2018-4,LilyPond,2193
2019-2,VBA,8838
2020-7,Squirrel,251
2019-4,SQF,728
2012-2,Monkey,999
2020-10,PAWN,774
2011-9,Csound Document,1210
2018-8,SAS,11012
2008-6,Brightscript,90
2001-10,PAWN,13732
2002-12,RPC,4501
2010-1,Reason,739
2014-2,Harbour,951
2000-1,MATLAB,7629
2004-1,Handlebars,1551
2011-6,Mirah,945
2020-8,Nextflow,426
2010-1,CodeQL,1324
2014-5,CWeb,5455
2005-5,NASL,8204
2018-10,PicoLisp,2941
2017-7,CodeQL,2283
2003-1,NASL,6622
2005-12,CWeb,2910
2004-8,CWeb,4603
2007-9,Terra,10855
2008-3,CodeQL,162
2016-1,Cycript,2862
2020-2,Cycript,354
2015-5,Myghty,5767
2018-12,ReScript,4471
2013-8,Asymptote,168
2017-8,Logtalk,127
2008-4,Grace,30
2001-2,Starlark,162
2018-5,HyPhy,3976
2017-10,Nimrod,476
2009-10,SMT,601
2018-9,Fantom,12
2013-12,Cycript,5947
2011-5,Cycript,49
2010-5,TXL,18
2009-1,Rascal,200
2019-1,Witcher Script,368
2017-2,Witcher Script,230
2019-10,Markdown,206
2020-6,Promela,7246
2016-10,Bluespec,176
2007-5,Promela,4654
2004-8,RPC,6390
2002-6,Euphoria,1341
2017-4,Turing,1372
2017-4,Common Workflow Language,1390
2004-6,mIRC Script,915
2001-1,Less,4056
2004-8,Sass,171
2001-10,Hack,10736
2007-9,mIRC Script,1867
2009-10,Slim,773
2000-3,Haxe,9372
2001-9,Less,2544
2016-6,Myghty,1695
2004-3,Puppet,8618
2000-2,VBA,188
2010-10,StringTemplate,1198
2019-12,StringTemplate,1111
2014-4,ZenScript,34
2012-11,Faust,1557
2013-2,ooc,2862
2003-7,HCL,57
2013-12,ooc,843
2011-10,ooc,408
2008-5,Classic ASP,6
2014-7,Graphviz (DOT),8307
2003-12,ImageJ Macro,29
2007-5,Pug,132
2002-4,Pug,40
2005-4,Vim Snippet,29
2007-2,ImageJ Macro,21
2002-3,HCL,12
2004-8,FreeBasic,450
2002-3,Ragel in Ruby Host,1320
2002-2,Ragel in Ruby Host,1212
2019-1,Nasal,5425
2012-4,Nasal,2782
2016-1,Brightscript,216
2017-6,Component Pascal,1426
2014-11,ReScript,7920
2004-11,ReScript,4004
2004-10,Cap'n Proto,1080
2012-5,REALbasic,1
2020-10,JetBrains MPS,3520
2017-11,Xonsh,150
2018-4,Bluespec,195
2020-2,VCL,2152
2019-12,YARA,2755
2008-3,GAMS,330
2007-10,GAMS,50
2008-8,GAMS,57
2012-6,OpenQASM,2068
2013-11,OpenQASM,3662
2014-10,Opa,827
2003-10,MAXScript,2621
2007-9,MAXScript,4286
2002-3,MAXScript,2185
2015-7,Closure Templates,714
2011-11,KiCad Layout,91
2016-6,Nearley,459
2013-2,Polar,42
2012-4,Polar,92
2015-8,Inform 7,491
2016-5,Inform 7,1157
2014-2,Inform 7,281
2012-9,Latte,21
2020-3,P4,280
2007-7,PAWN,48985
2019-6,Nearley,389
2019-12,Nearley,392
2019-12,Common Workflow Language,534
2020-12,Logtalk,169
2010-9,Zephir,1448
2019-9,HolyC,29
2019-6,Gleam,10
2020-1,APL,125
2020-11,Logtalk,134
2015-12,kvlang,1288
2015-10,Zig,659
2019-3,Chapel,31
2019-8,Cairo,9
2014-10,Open Policy Agent,252
2020-1,Cool,57
2000-8,V,65
2017-9,GAML,89
2014-3,GAML,417
2020-4,GAML,50
2018-4,Oz,775
2009-1,ASP.NET,1409
2005-6,1C Enterprise,86
2006-6,1C Enterprise,24
2017-8,MQL4,150
2014-7,Dogescript,161
2018-10,Astro,20
2003-11,RPC,5595
2008-2,TXL,36
2006-8,Myghty,2716
2006-9,Frege,2432
2008-3,Self,162
2008-5,Frege,2726
2020-2,Jolie,450
2017-9,Motoko,186
2017-7,Moocode,5
2001-2,Lasso,338
2016-5,Velocity Template Language,160
2018-8,Riot,2482
2011-10,KakouneScript,189
2014-2,kvlang,532
2015-8,RUNOFF,26
2002-8,PEG.js,31
2001-1,PEG.js,31
2012-12,Brightscript,570
2002-5,Gosu,36
2016-4,Nemerle,584
2006-8,Brightscript,20
2014-4,Beef,150
2009-5,Visual Basic .NET,2525
2009-8,Visual Basic .NET,1202
2019-12,Grammatical Framework,392
2020-4,Bison,9153
2004-4,AutoHotkey,128
2001-7,REXX,32
2010-5,AL,2
2011-10,AL,7
2006-9,KRL,1322
2015-8,HolyC,4
2011-3,Stylus,949
2005-9,Velocity Template Language,76
2010-12,Mirah,1293
2005-11,MoonScript,6
2010-3,DM,18880
2011-9,Jolie,247
2020-1,Nemerle,83
2014-10,Kit,61
2014-6,Qt Script,402
2002-5,Fancy,42
2019-11,Pure Data,1376
2006-8,Reason,319
2003-3,Reason,123
2008-8,UrWeb,94
2008-11,YASnippet,233
2019-8,Factor,400
2018-10,Factor,339
2015-11,Macaulay2,263
2014-12,Macaulay2,170
2018-2,Genshi,1458
2008-12,ASL,394
2010-9,Oxygene,1808
2009-12,Agda,385
2009-4,EJS,62
2005-2,EJS,31
2018-11,Harbour,77
2020-4,Zimpl,39
2018-1,X10,29
2001-4,Twig,100
2012-8,Genie,215
2020-8,Grace,2
2007-12,YASnippet,12
2020-9,MQL5,124
2002-10,SQL,1025
2008-5,Cool,716
2009-5,Cool,1712
2009-4,LOLCODE,3487
2009-10,LOLCODE,3682
2013-7,Singularity,181
2012-2,Stan,655
2017-3,Harbour,247
2014-12,just,41
2008-5,Grammatical Framework,56
2012-7,Shen,53
2004-2,Oz,8
2002-4,Oz,8
2002-4,Jinja,52
2015-3,Mirah,1433
2007-2,q,243
2007-10,q,103
2008-10,ShaderLab,628
2017-8,Latte,380
2008-5,Dhall,21
2000-12,Lasso,243
2009-12,GSC,108
2008-1,F*,98
2006-11,F*,118
2005-2,F*,9
2020-5,CAP CDS,1851
2017-9,CAP CDS,1162
2002-10,nesC,746
2018-10,Grace,36
2019-10,Grace,4
2009-7,CUE,366
2015-4,CUE,391
2014-6,CUE,148
2015-2,X10,78
2015-9,PDDL,49
2014-4,PDDL,92
2010-11,PDDL,1
2010-5,PDDL,3
2017-11,Diff,17
2013-12,Fennel,409
2014-5,Jolie,423
2011-1,Jolie,455
2017-12,Nit,40
2017-11,Scaml,80
2013-4,Csound Score,1240
2010-5,Qt Script,25
2013-10,Filebench WML,96
2010-2,Filebench WML,10
2010-3,Filebench WML,6
2005-10,Filebench WML,22
2011-4,Filebench WML,5
2011-9,Filebench WML,7
2011-1,LabVIEW,136
2000-11,Filebench WML,2
2001-3,FLUX,62
2011-4,RouterOS Script,113
2004-5,Faust,182
2000-12,Pep8,25
2018-1,ZAP,43
2014-4,Velocity Template Language,268
2011-8,Velocity Template Language,123
2010-4,NetLogo,2
2009-12,NetLogo,1
2015-4,NetLinx+ERB,29
2007-1,Stan,198
2008-7,Stan,111
2009-6,Cirru,110
2010-5,Shen,48
2002-3,Web Ontology Language,1166
2018-5,Yul,550
2004-1,Common Workflow Language,21
2017-7,Myghty,1290
2018-3,Opal,213
2020-7,Opal,368
2009-2,MQL4,42
2014-7,Smithy,40
2018-12,Fantom,82
2020-11,X10,36
2020-11,mupad,61
2011-5,mcfunction,28
2008-10,Asymptote,186
2011-1,Sieve,44
2010-2,Motoko,38
2020-10,Whiley,34
2011-7,Zeek,30
2011-4,Cypher,88
2009-4,mcfunction,24
2015-6,Scaml,68
2012-6,Fennel,59
2007-7,Cypher,20
2016-10,Kaitai Struct,470
2020-2,Ren'Py,1
2008-4,GSC,36
2003-10,Nextflow,24
2009-2,Nextflow,42
2007-12,Nextflow,8
2004-11,Nu,103
2004-12,Nu,72
2000-9,SQL,597
2020-1,Jolie,417
2020-10,Portugol,16
2020-6,RPGLE,22
2016-4,Bikeshed,8
2016-12,Move,101
2010-5,Move,12
2014-2,Elvish,60
2016-9,JFlex,3
2004-12,RPGLE,46
2019-10,Vyper,8
2018-6,wisp,46
2014-12,Q#,24
2013-12,Q#,16
2017-4,Graphviz (DOT),7565
2013-6,Portugol,22
2011-8,DCPU-16 ASM,144
2019-5,Adblock Filter List,681
2019-6,Adblock Filter List,639
2019-11,EQ,128
2004-8,Nimrod,7
2006-9,Nimrod,8
2017-3,PogoScript,7
2015-11,PowerBuilder,220
2020-4,reStructuredText,11
2003-8,q,3
2008-6,OpenSCAD,33
2001-1,FreeBasic,1
2000-8,Jolie,117
2001-4,ASL,3
2000-10,EJS,3
2002-4,ASL,1
2011-3,HolyC,2
2005-8,PureScript,136
2009-2,PureScript,302
2008-10,PureScript,214
2005-1,PureScript,37
2004-11,PureScript,35
2006-1,PureScript,140
2004-2,Nim,32
2010-9,Ox,55
2015-7,Oxygene,17
2020-4,Ox,8
2014-8,ObjectScript,233
2004-5,Liquid,63
2020-2,NWScript,2
2003-5,NWScript,5
2004-1,Ecl,65
2002-6,Logtalk,23
2011-1,Blade,217
2002-1,Limbo,947
2000-10,IGOR Pro,1154
2007-9,Qt Script,25
2003-4,Qt Script,29
2013-10,Odin,1
2004-3,Mirah,415
2015-12,INI,2
2005-6,ATS,2204
2020-6,Uno,41
2006-2,Bluespec,22
2007-8,Bluespec,25
2004-11,Asymptote,127
2014-11,C,12727907
2010-5,Makefile,28517400
2009-9,Erlang,3186825
2011-4,VimL,5909927
2006-6,C++,21770539
2008-5,Scala,3509586
2015-6,F#,156359
2010-10,Assembly,38128139
2010-10,Shell,42637289
2005-6,ASP,9464372
2005-6,Perl,13522010
2009-3,XSLT,8473743
2014-9,Makefile,15597669
2012-4,Shell,24826980
2012-4,Makefile,17883594
2008-10,SourcePawn,16850180
2013-7,Stata,19795
2012-7,Makefile,18936595
2013-3,Logos,317156
2009-4,Python,30623360
2009-4,Scala,5961498
2015-2,Shell,20062887
2012-12,Shell,18557844
2013-3,QMake,304838
2019-4,Ruby,878304
2013-3,ActionScript,483339
2012-2,Java,2342502
2011-10,SourcePawn,13518403
2013-11,Groovy,875580
2017-1,HTML,5630087
2011-2,Erlang,2146121
2013-9,CMake,1397469
2013-6,Scilab,8756859
2012-1,SourcePawn,12691495
2012-8,ASP,6473338
2012-8,DOT,823078
2009-1,Shell,33663418
2005-10,SourcePawn,6656701
2009-7,TeX,3590734
2018-6,Dockerfile,1297266
2011-7,TeX,6292606
2006-5,C,8251723
2011-6,Yacc,10926502
2013-5,Erlang,673499
2008-2,SourcePawn,14131039
2012-5,Lex,13423309
2012-6,CoffeeScript,813382
2020-12,CSS,667521
2005-8,C++,8463391
2017-3,PLSQL,168898
2009-6,XSLT,9337384
2008-9,Stata,13704
2007-8,SourcePawn,3991796
2019-7,CSS,1117910
2008-3,Scilab,10197463
2011-12,UnrealScript,21431017
2011-11,Ruby,3667742
2006-10,Assembly,15039066
2006-10,C++,15645518
2014-5,Haskell,205332
2015-7,Visual Basic,344762
2012-3,Lex,17857383
2012-3,SourcePawn,16424494
2010-12,JavaScript,7280052
2013-11,Tcl,602149
2010-12,Erlang,2201290
2007-11,GDB,1106721
2019-3,HTML,1854248
2010-8,Logos,355583
2012-12,Rebol,55725
2010-3,JavaScript,7663096
2008-6,XSLT,4128947
2008-11,Erlang,1644845
2019-1,MAXScript,1314
2008-9,Lua,316658
2006-1,VimL,7233133
2018-10,HTML,2267086
2007-1,Awk,5234572
2013-12,M4,1325528
2014-9,GLSL,559464
2016-7,Java,1845633
2013-10,Perl6,519564
2014-7,R,349799
2013-12,OpenSCAD,10276
2017-6,Batchfile,1898684
2008-10,GAP,187771
2013-3,Smarty,458097
2016-12,OpenSCAD,23781
2015-4,VimL,1351627
2016-6,Tcl,265321
2016-2,SQLPL,256583
2015-3,QMake,419133
2013-2,Smarty,476010
2011-9,Inno Setup,143584
2016-3,ASP,236172
2016-10,Dart,24823
2001-5,Yacc,181456
2006-1,PHP,1268544
2003-8,PHP,505209
2003-8,Lua,66904
2003-9,Visual Basic,100096
2010-10,QMake,187409
2004-9,C,815345
2014-1,TypeScript,723179
2013-5,GAP,300691
2012-3,HLSL,83280
2019-9,SWIG,41008
2015-10,SQLPL,305080
2011-10,PostScript,335566
2010-9,MATLAB,43997
2009-7,PHP,1574167
2001-1,Python,360951
2013-9,Go,1192406
2008-7,Smarty,220015
2014-5,Rebol,91478
2002-5,JavaScript,384148
2002-5,VimL,65938
2014-12,Emacs Lisp,772560
2018-3,Objective-C++,402648
2012-10,Rich Text Format,22410
2015-12,Liquid,12247
2016-6,TypeScript,709252
2020-1,Groff,24112
2013-12,Vim script,281966
2004-9,Logos,136826
2004-3,Assembly,397168
2004-1,PHP,535250
2009-6,GAP,211068
2010-8,Inno Setup,91951
2019-8,ASP,18053
2007-3,Lua,188863
2007-10,D,364680
2019-12,VimL,9813
2020-9,Vim script,33465
2014-12,GAP,261443
2017-9,PLSQL,100605
2002-12,VimL,51325
2016-8,ActionScript,58553
2004-9,SuperCollider,38580
2001-4,Yacc,150935
2014-2,F#,62599
2019-2,Batchfile,941464
2001-9,VimL,28977
2015-1,Rebol,69276
2005-2,Logos,121933
2010-3,Racket,150749
2010-5,QMake,167155
2019-11,XSLT,195547
2019-10,Mustache,93449
2001-9,TypeScript,9025
2004-10,Racket,23206
2013-4,MATLAB,85694
2010-5,Emacs Lisp,589972
2020-8,Arduino,1731
2008-8,RobotFramework,7200
2016-12,Logos,47684
2017-5,ApacheConf,104914
2012-2,Xtend,10808
2019-6,Vue,69023
2017-6,CoffeeScript,223127
2007-8,R,396381
2015-10,SuperCollider,51547
2017-1,Groff,84782
2002-8,OCaml,53525
2011-11,EJS,2727
2000-4,JavaScript,100434
2017-11,Nextflow,731
2001-10,OCaml,74602
2018-11,Vim script,107427
2016-9,Awk,1216598
2016-10,Jsonnet,12267
2020-2,Jinja,54282
2006-6,Common Lisp,65443
2017-6,M4,463977
2020-11,Sass,12131
2007-5,M,41940
2018-1,Vue,106990
2003-12,CMake,197105
2016-5,ApacheConf,247479
2018-8,Vim Snippet,52719
2015-8,Scheme,198145
2009-9,M,80956
2018-4,Jsonnet,15665
2006-10,Tcl,232327
2013-1,Swift,127907
2019-11,Haxe,6124
2008-7,M,52916
2015-9,Jinja,54203
2014-7,Vim Script,72360
2018-7,Raku,44542
